AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,58,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,59,0.0125
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,60,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,61,0.0004
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,62,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,63,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,64,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,65,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,66,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,67,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,68,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,69,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,70,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,71,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,73,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,74,0.0015
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,75,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,77,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,78,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,79,0.1337
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0000,257.845,169.772,288.875,254.685,80,0.0552
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,2,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,4,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,5,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,6,0.0004
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,7,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,8,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,9,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,10,0.0019
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,11,0.0032
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,12,0.8322
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,13,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,14,0.0435
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,15,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,16,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,18,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,21,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,23,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,25,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,27,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,28,0.0007
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,29,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,30,0.0009
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,31,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,35,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,37,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,38,0.0019
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,39,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,42,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,44,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,46,0.0008
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,47,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,48,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,49,0.0060
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,50,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,52,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,53,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,55,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,57,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,58,0.0003
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,59,0.2960
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,60,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,61,0.0006
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,62,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,63,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,64,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,65,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,66,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,67,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,68,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,69,0.0004
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,70,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,71,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,73,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,74,0.0168
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,75,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,77,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,78,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,79,0.0172
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0030,322.281,157.746,397.805,255.271,80,0.0290
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,2,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,4,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,5,0.0003
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,6,0.0008
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,7,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,8,0.0004
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,9,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,10,0.0020
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,11,0.1610
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,12,0.1520
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,13,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,14,0.1133
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,15,0.0008
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,16,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,18,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,21,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,23,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,25,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,27,0.0005
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,28,0.0015
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,29,0.0006
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,30,0.0020
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,31,0.0003
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,35,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,37,0.0015
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,38,0.0047
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,39,0.0003
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,42,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,44,0.0004
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,46,0.0013
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,47,0.0004
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,48,0.0010
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,49,0.0163
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,50,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,52,0.0005
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,53,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,55,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,57,0.0003
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,58,0.0017
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,59,0.0781
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,60,0.0003
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,61,0.0038
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,62,0.0008
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,63,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,64,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,65,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,66,0.0004
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,67,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,68,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,69,0.0006
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,70,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,71,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,73,0.0003
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,74,0.0048
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,75,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,77,0.0004
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,78,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,79,0.0111
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,0810,118.036,155.658,185.488,254.103,80,0.0177
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,2,0.0015
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,4,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,5,0.0023
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,6,0.0088
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,7,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,8,0.1962
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,9,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,10,0.0048
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,11,0.0577
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,12,0.1312
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,13,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,14,0.0367
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,15,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,16,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,18,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,21,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,23,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,25,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,27,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,28,0.0010
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,29,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,30,0.0014
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,31,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,35,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,37,0.0003
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,38,0.0070
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,39,0.0003
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,42,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,44,0.0003
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,46,0.0083
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,47,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,48,0.0004
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,49,0.0059
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,50,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,52,0.0025
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,53,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,55,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,57,0.0004
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,58,0.0005
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,59,0.1221
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,60,0.0003
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,61,0.0008
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,62,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,63,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,64,0.0004
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,65,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,66,0.0025
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,67,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,68,0.0000
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,69,0.0002
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,70,0.0006
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,71,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,73,0.0019
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,74,0.0035
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,75,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,77,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,78,0.0001
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,79,0.0062
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,1230,390.165,141.867,453.105,249.336,80,0.0323
AXON_Body_2_Video_2019-07-08_065_848x480_redactedAP 415,2910,282.031,171.049,317.568,255.938,2,0.0001
